_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684aba43c11929bdd1fd3049,高区加装电梯，南北通透，价格美丽，近医院地铁，你想要的它都有,"静安延长路延长中路330,340,350,360,390,420,460,480,520号,延长中路370弄,延长中路500弄",52.61㎡,73751元/㎡,1990年建造,2室1厅1卫,中层(共6层),388万,南北满五年近地铁采光较好,南北
684aba43c11929bdd1fd304a,宝华 南北通双阳台（80萬精装全送）出门即地铁大宁核心地段,静安大宁广延路555弄,100.06㎡,69959元/㎡,2007年建造,2室2厅1卫,低层(共29层),700万,南北满五年近地铁车位充足,南北
684aba43c11929bdd1fd304b,宝华现代城新上 马戏城地铁口 南北双阳台 精装修领包入住,静安大宁广延路555弄,97.84㎡,79722元/㎡,2000年建造,2室2厅1卫,中层(共26层),780万,南北近地铁车位充足,南北
684aba43c11929bdd1fd304c,和颐苑 车位充足 交通便捷 装修好 医疗配套成熟 正规商品房,静安西藏北路宝昌路659弄,96.02㎡,63529元/㎡,2001年建造,2室2厅1卫,低层(共7层),610万,南北满五年近地铁车位充足,南北
684aba43c11929bdd1fd304d,利丰苑 近医院 近地铁 精装可拎包入住 大两居 交通便利,静安新客站延长中路628弄1-47号,95.46㎡,60759元/㎡,2001年建造,2室2厅1卫,中层(共6层),580万,南北近地铁,南北
684aba43c11929bdd1fd304e,公园旁 电梯小高层 户型正气 采光无档 接受置换,静安南京西路宜川路778弄1-17号,105㎡,72000元/㎡,2003年建造,2室2厅1卫,高层(共11层),756万,南北有电梯,南北
684aba43c11929bdd1fd304f,江宁路 大两房 朝南 医疗配套成熟 电梯房 出行方便 近地铁,静安江宁路江宁路509号,82.14㎡,79134元/㎡,1989年建造,2室1厅1卫,中层(共16层),650万,南满五年近地铁采光较好,南
684aba43c11929bdd1fd3050,悠和家园 中间好楼层 有电梯 满五 交通便捷 临地铁,静安大宁洛川中路777弄,90.7㎡,74973元/㎡,2006年建造,2室2厅1卫,中层(共26层),680万,南满五年近地铁,南
684aba43c11929bdd1fd3051,听过一见钟情吗，没见过装修如此之好！ 软装配地下车位全送！,静安曹家渡长寿路999弄1-66号,134.6㎡,72140元/㎡,2006年建造,3室2厅2卫,高层(共28层),971万,南北满五年近地铁绿化率高,南北
684aba43c11929bdd1fd3052,一梯一户 位置安静 不靠马路 南北通透 高楼层 管家服务,静安市北工业园万荣路1199弄,117.92㎡,112789元/㎡,2019年建造,3室2厅2卫,高层(共17层),1330万,南北满二年近地铁车位充足,南北
684aba44c11929bdd1fd3053,森凯苑 医疗配套成熟 精装好房 近地铁 大两房 东南朝向,静安曹家渡余姚路318弄,91.69㎡,76127元/㎡,2004年建造,2室2厅1卫,中层(共31层),698万,东南满五年近地铁采光较好,东南
684aba45c11929bdd1fd3054,"品质小区,小区中心位置,诚意出售,刚需好房",静安市北工业园万荣路1199弄,113.91㎡,91301元/㎡,2020年建造,3室2厅2卫,低层(共31层),1040万,南近地铁车位充足,南
