_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a72a3c11929bdd1fcf156,临地铁 密度低 南北通透 满五 楼龄新 有电梯 动静分离,松江松江大学城谷阳北路2501弄,52.52㎡,14281元/㎡,2015年建造,2室2厅1卫,低层(共25层),75万,南近地铁新上小区配套成熟,南
684a72a3c11929bdd1fcf157,9号线泗泾站品质三房 业主诚售 小 保养好 店长力荐,松江泗泾外婆泾路288弄,91.2㎡,51097元/㎡,2016年建造,3室2厅1卫,低层(共18层),466万,南北VIP房东直卖满二年近地铁,南北
684a72a3c11929bdd1fcf158,近地铁精装大三房|带车位出售|边套全明户型|有钥匙看房可议价,松江九亭九新公路180弄,130.92㎡,27345元/㎡,2007年建造,3室2厅2卫,低层(共11层),358万,南北满五年近地铁多人关注,南北
684a72a4c11929bdd1fcf159,贝尚湾三期21年房子，大三房，中心位置，诚意出售，看房随时,松江九亭沪亭北路338弄,136.83㎡,44216元/㎡,2020年建造,3室2厅2卫,高层(共13层),605万,南热门小区配套成熟价格优惠,南
684a72a5c11929bdd1fcf15a,地铁口 复式独苗 保养全新 送车位 送地下室 大花园可做三房,松江莘闵莘松路1500弄,117.51㎡,33955元/㎡,2012年建造,3室2厅2卫,低层(共18层),399万,南近地铁房东急售随时可看,南
684a72a6c11929bdd1fcf15b,新上！中层精装，南北直通大两房，拎包即住，看房随时，价可谈,松江泗泾古楼公路1858弄,78.78㎡,25134元/㎡,2015年建造,2室2厅1卫,中层(共6层),198万,热门小区南北通透价格优惠,南北
684a72a6c11929bdd1fcf15c,副总力荐！新上笋盘！地铁口！精装！中间楼层！无抵押！南北直通,松江九亭沪松公路1480弄,121.12㎡,32613元/㎡,2002年建造,3室2厅2卫,中层(共6层),395万,热门小区近地铁南北通透,南北
684a72a6c11929bdd1fcf15d,有电梯 精装可拎包入住 楼龄新 超低密度 中间楼层采光好,松江松江新城辰塔路2155弄,114.87㎡,39001元/㎡,2016年建造,3室2厅2卫,共5层,448万,南北满五年车位充足,南北
684a72a6c11929bdd1fcf15e,临河东边套 超大花园 全屋带地暖 出国 钥匙房 随时可看,松江莘闵明中路1010弄,183.8㎡,43580元/㎡,2019年建造,4室2厅3卫,共1层,801万,南北满五年绿化率高,南北
684a72a6c11929bdd1fcf15f,笋盘新出 精装自住 接受置换 税费各付 南北通的户型出售,松江九亭伴亭路855弄,96.44㎡,45106元/㎡,2019年建造,3室2厅2卫,低层(共17层),435万,南北满五年近地铁,南北
684a72a6c11929bdd1fcf160,枫桥丽舍瀛华苑 高绿化 满五 商品房 带电梯 朝南,松江九亭九新公路333弄,95.52㎡,35386元/㎡,2006年建造,2室2厅1卫,高层(共14层),338万,南热门小区南北通透房东急售,南
684a72a6c11929bdd1fcf161,带一个地下产权车位，中央公园景观，人车分流，近菜场,松江松江新城江学路558弄,145.75㎡,27308元/㎡,2005年建造,3室2厅2卫,中层(共24层),398万,热门小区南北通透满五,南北
684a72a6c11929bdd1fcf162,新上好房 ZY空调地暖地暖 飞机户型，近轨交，中式园林设计风,松江泗泾恒泽路58弄,97.78㎡,47556元/㎡,2022年建造,3室2厅2卫,低层(共11层),465万,南北热门小区房东急售随时可看,南北
684a72a6c11929bdd1fcf163,花园小洋房 联排别墅 全新简约风 内置电梯 送50平大花园,松江泗泾城隆路1500弄,151㎡,48212元/㎡,2018年建造,3室2厅2卫,共1层,728万,经纪人力荐南满五年近地铁,南
