_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a597dc11929bdd1fceaa6,医疗配套成熟 南北通透 精装修 交通便利 高绿化 刚需两居,闵行古美罗阳龙茗路1458弄,93.2㎡,62232元/㎡,2004年建造,2室2厅1卫,中层(共6层),580万,南北近地铁绿化率高,南北
684a597dc11929bdd1fceaa7,春申标杆！湖畔中心景观两房，双朝阳，精装全送，采光视野无遮挡,闵行春申兴梅路1199弄,91.92㎡,59835元/㎡,2010年建造,2室2厅1卫,中层(共17层),550万,南北满五年近地铁,南北
684a597dc11929bdd1fceaa8,春城三期，7楼，位置也好，看房有钥匙,闵行春申莲花南路1108弄,98.81㎡,62545元/㎡,2007年建造,2室2厅1卫,中层(共14层),618万,南唯一住房近地铁,南
684a597dc11929bdd1fceaa9,商品住宅 停车方便 近地铁 近医院 商业配套齐全 南北通透,闵行龙柏金汇老虹井路39弄,80.4㎡,55349元/㎡,2000年建造,2室2厅1卫,高层(共8层),445万,南北满五年近地铁户型方正,南北
684a597dc11929bdd1fceaaa,浦江华侨城(三期) 正规商品房 朝南 精装可拎包入住 临地铁,闵行浦江江栀路350弄,78.76㎡,60691元/㎡,2010年建造,2室2厅1卫,高层(共11层),478万,南满五年近地铁采光较好,南
684a5983c11929bdd1fceaab,居住密度低 满五 南北通透 大两房 商品房 带电梯,闵行浦江浦晓南路59弄1-31号,85.51㎡,40931元/㎡,2006年建造,2室2厅1卫,中层(共14层),350万,南北满五年近地铁,南北
684a5983c11929bdd1fceaac,朝南 精装修 交通便利 产权清晰 刚需两居 中间楼层采光好,闵行莘庄北广场报春路748弄,89.04㎡,51438元/㎡,2000年建造,2室2厅1卫,中层(共7层),458万,南满五年近地铁采光较好,南
684a5983c11929bdd1fceaad,新上好房！老业主信任专属委托，看房我有钥匙！精装修带产权车位,闵行古美罗阳万源路580弄,87.56㎡,99361元/㎡,2012年建造,3室2厅1卫,低层(共30层),870万,南满五年近地铁采光较好,南
684a5983c11929bdd1fceaae,SSS房，房东出国诚售，电梯高区，采光充足，满五，随时看房,闵行莘庄南广场名都路20弄,122.58㎡,56127元/㎡,2006年建造,3室2厅2卫,高层(共11层),688万,南满五年近地铁车位充足,南
684a5983c11929bdd1fceaaf,十号地铁口电梯大两房出售，全明户型，看房有钥匙,闵行龙柏金汇程家桥路168弄58支弄,92.22㎡,58122元/㎡,2003年建造,2室2厅1卫,高层(共13层),536万,南北满五年近地铁采光较好,南北
684a5983c11929bdd1fceab0,花园中的家，湖景位置，三开间朝南，低总价必售好房，速速联系,闵行春申莲花南路1111弄,85.48㎡,58494元/㎡,2005年建造,2室2厅1卫,低层(共17层),500万,南满五年近地铁绿化率高,南
